PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.386,4988.0,0.116,0.0817,0.547
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.417,4988.0,0.1118,0.0813,0.573
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.448,4988.0,0.1074,0.0805,0.598
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.483,4988.0,0.1013,0.0789,0.62
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.511,4988.0,0.0962,0.0772,0.637
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.536,4988.0,0.0914,0.0753,0.65
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.572,4988.0,0.0833,0.0719,0.663
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.6,4988.0,0.0778,0.0692,0.674
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.637,4988.0,0.069,0.0645,0.682
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.534,5005.0,0.0913,0.0752,0.65
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.572,5005.0,0.0832,0.0717,0.664
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.599,5005.0,0.0774,0.0688,0.674
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.636,5005.0,0.0693,0.0645,0.683
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.662,5005.0,0.064,0.0614,0.691
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.7,5005.0,0.0555,0.0564,0.689
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.731,5005.0,0.0484,0.0517,0.686
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.763,5005.0,0.0408,0.0466,0.667
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.796,5005.0,0.0333,0.041,0.645
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.828,5005.0,0.026,0.0355,0.606
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.865,5005.0,0.0171,0.0285,0.518
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.896,5005.0,0.0099,0.0225,0.395
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.928,5005.0,0.0021,0.0163,0.122
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.962,5005.0,-0.0052,0.0099,-0.505
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.108,6001.0,0.1452,0.0773,0.202
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.132,6001.0,0.1439,0.0783,0.243
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.161,6001.0,0.1418,0.0792,0.288
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.187,6001.0,0.1398,0.0799,0.327
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.212,6001.0,0.1376,0.0805,0.362
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.241,6001.0,0.1345,0.081,0.401
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.269,6001.0,0.132,0.0817,0.434
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.295,6001.0,0.1289,0.0818,0.465
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.322,6001.0,0.1258,0.0819,0.495
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.349,6001.0,0.1225,0.0819,0.522
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.372,6001.0,0.12,0.082,0.544
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.398,6001.0,0.1162,0.0817,0.567
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.425,6001.0,0.1124,0.0811,0.589
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.452,6001.0,0.1087,0.0805,0.61
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.477,6001.0,0.1049,0.0797,0.628
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.503,6001.0,0.101,0.0787,0.645
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.528,6001.0,0.0964,0.0773,0.659
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.451,6015.0,0.1086,0.0803,0.609
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.481,6015.0,0.1043,0.0795,0.631
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.503,6015.0,0.1006,0.0784,0.645
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.528,6015.0,0.0962,0.077,0.66
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.554,6015.0,0.0915,0.0753,0.673
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.583,6015.0,0.0856,0.0729,0.685
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.614,6015.0,0.0786,0.0693,0.696
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.64,6015.0,0.0737,0.0671,0.703
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.664,6015.0,0.0683,0.064,0.709
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.684,6015.0,0.0643,0.0617,0.713
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.721,6015.0,0.0552,0.0561,0.71
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.743,6015.0,0.0505,0.0529,0.71
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.768,6015.0,0.0446,0.0489,0.7
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.799,6015.0,0.0369,0.0435,0.679
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.819,6015.0,0.0326,0.0402,0.664
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.853,6015.0,0.0244,0.0339,0.615
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.872,6015.0,0.0196,0.0301,0.567
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.907,6015.0,0.0111,0.0236,0.425
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.933,6015.0,0.0049,0.0185,0.247
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.96,6015.0,-0.0017,0.0128,-0.131
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.093,6573.0,0.1458,0.0766,0.177
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.122,6573.0,0.1442,0.0774,0.228
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.146,6573.0,0.1429,0.0782,0.266
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.17,6573.0,0.1416,0.0793,0.303
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.192,6573.0,0.1398,0.0799,0.336
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.218,6573.0,0.1376,0.0805,0.373
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.244,6573.0,0.1351,0.081,0.407
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.269,6573.0,0.1323,0.0813,0.438
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.292,6573.0,0.1299,0.0815,0.465
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.318,6573.0,0.1271,0.0818,0.494
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.342,6573.0,0.1241,0.0819,0.519
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.364,6573.0,0.1215,0.0818,0.54
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.387,6573.0,0.1185,0.0817,0.562
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.411,6573.0,0.1153,0.0814,0.582
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.436,6573.0,0.1119,0.081,0.602
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.46,6573.0,0.1084,0.0803,0.62
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.483,6573.0,0.1048,0.0795,0.637
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.412,6606.0,0.1149,0.0814,0.582
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.44,6606.0,0.111,0.0809,0.604
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.463,6606.0,0.1077,0.0802,0.622
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.484,6606.0,0.1045,0.0795,0.636
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.506,6606.0,0.101,0.0786,0.65
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.53,6606.0,0.0971,0.0774,0.664
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.552,6606.0,0.0932,0.0761,0.676
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.58,6606.0,0.0882,0.0741,0.69
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.603,6606.0,0.084,0.0723,0.7
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.629,6606.0,0.0782,0.0694,0.709
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.652,6606.0,0.0743,0.0675,0.718
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.679,6606.0,0.0672,0.0635,0.719
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.702,6606.0,0.0626,0.0609,0.721
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.727,6606.0,0.0568,0.0572,0.722
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.749,6606.0,0.0518,0.0539,0.72
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.769,6606.0,0.047,0.0505,0.716
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.798,6606.0,0.0399,0.0456,0.698
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.819,6606.0,0.035,0.0419,0.684
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.859,6606.0,0.0284,0.0375,0.651
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.862,6606.0,0.0244,0.034,0.619
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.894,6606.0,0.0172,0.0286,0.538
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.918,6606.0,0.01,0.0227,0.406
grsn 9.0x7.0 - 2,grsn 9.0x7.0,grsn,2,9.0,7.0,0.945,6606.0,0.0039,0.0176,0.211
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.144,4008.0,0.0859,0.0378,0.327
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.179,4008.0,0.0816,0.0381,0.384
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.217,4008.0,0.0753,0.0373,0.437
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.254,4008.0,0.0685,0.0359,0.485
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.287,4008.0,0.0617,0.034,0.521
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.326,4008.0,0.0553,0.0321,0.561
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.357,4008.0,0.0501,0.0305,0.588
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.397,4008.0,0.0428,0.028,0.608
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.433,4008.0,0.0366,0.0257,0.616
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.469,4008.0,0.0302,0.0234,0.605
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.51,4008.0,0.0229,0.0206,0.568
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.546,4008.0,0.0168,0.0182,0.505
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.577,4008.0,0.0112,0.0158,0.407
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.611,4008.0,0.0048,0.0131,0.224
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.651,4008.0,-0.0029,0.0095,-0.195
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.685,4008.0,-0.0097,0.0065,-1.03
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.115,5005.0,0.0887,0.0367,0.279
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.145,5005.0,0.0864,0.0371,0.339
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.172,5005.0,0.084,0.0375,0.386
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.204,5005.0,0.0801,0.0376,0.434
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.233,5005.0,0.0758,0.0372,0.474
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.261,5005.0,0.071,0.0364,0.509
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.288,5005.0,0.066,0.0352,0.54
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.317,5005.0,0.0601,0.0336,0.566
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.342,5005.0,0.055,0.032,0.588
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.375,5005.0,0.049,0.0301,0.609
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.41,5005.0,0.0423,0.0278,0.623
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.432,5005.0,0.0381,0.0263,0.625
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.466,5005.0,0.0318,0.024,0.618
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.493,5005.0,0.0266,0.022,0.596
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.52,5005.0,0.0216,0.0201,0.56
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.548,5005.0,0.0164,0.0178,0.502
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.576,5005.0,0.0109,0.0156,0.404
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.096,6036.0,0.0903,0.0365,0.238
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.122,6036.0,0.0881,0.0365,0.295
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.144,6036.0,0.0864,0.0366,0.341
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.168,6036.0,0.0842,0.0367,0.386
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.192,6036.0,0.0819,0.0369,0.427
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.218,6036.0,0.079,0.0369,0.466
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.241,6036.0,0.0762,0.0368,0.498
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.265,6036.0,0.0726,0.0364,0.528
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.29,6036.0,0.0678,0.0355,0.555
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.315,6036.0,0.063,0.0343,0.578
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.334,6036.0,0.0593,0.0332,0.596
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.362,6036.0,0.0537,0.0315,0.617
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.381,6036.0,0.05,0.0303,0.628
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.407,6036.0,0.0449,0.0285,0.64
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.429,6036.0,0.0403,0.027,0.64
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.456,6036.0,0.0347,0.025,0.633
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.478,6036.0,0.0305,0.0234,0.622
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.404,6017.0,0.0448,0.0285,0.635
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.431,6017.0,0.0398,0.0269,0.638
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.456,6017.0,0.0349,0.0251,0.634
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.478,6017.0,0.0301,0.0233,0.618
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.5,6017.0,0.026,0.0217,0.598
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.527,6017.0,0.0204,0.0194,0.556
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.549,6017.0,0.0162,0.0176,0.506
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.576,6017.0,0.0104,0.0151,0.398
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.595,6017.0,0.0067,0.0134,0.296
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.628,6017.0,-0.0003,0.0102,-0.016
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.652,6017.0,-0.0052,0.0081,-0.417
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.677,6017.0,-0.0106,0.0056,-1.276
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.085,6706.0,0.0917,0.0366,0.212
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.107,6706.0,0.0897,0.0365,0.263
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.132,6706.0,0.088,0.0367,0.316
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.152,6706.0,0.0861,0.0366,0.356
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.171,6706.0,0.0842,0.0366,0.393
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.196,6706.0,0.0818,0.0367,0.436
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.217,6706.0,0.0793,0.0366,0.47
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.237,6706.0,0.0774,0.0367,0.5
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.26,6706.0,0.0744,0.0366,0.529
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.28,6706.0,0.0707,0.036,0.55
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.305,6706.0,0.0662,0.035,0.577
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.327,6706.0,0.0622,0.034,0.597
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.346,6706.0,0.0588,0.0331,0.615
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.367,6706.0,0.0542,0.0317,0.628
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.387,6706.0,0.0501,0.0304,0.638
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.407,6706.0,0.0458,0.029,0.645
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.427,6706.0,0.0418,0.0276,0.647
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.365,6708.0,0.0544,0.0318,0.625
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.39,6708.0,0.0494,0.0302,0.637
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.406,6708.0,0.0462,0.0292,0.643
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.431,6708.0,0.0409,0.0273,0.646
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.45,6708.0,0.0368,0.0258,0.641
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.47,6708.0,0.0327,0.0243,0.632
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.495,6708.0,0.0274,0.0223,0.609
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.514,6708.0,0.0234,0.0207,0.582
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.541,6708.0,0.0177,0.0182,0.525
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.56,6708.0,0.0138,0.0166,0.465
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.584,6708.0,0.0086,0.0143,0.35
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.602,6708.0,0.0047,0.0125,0.226
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.626,6708.0,-0.0004,0.0102,-0.027
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.649,6708.0,-0.0054,0.0081,-0.433
gwsdd 10.0x6.0 - 2,gwsdd 10.0x6.0,gwsdd,2,10.0,6.0,0.668,6708.0,-0.0096,0.0062,-1.036
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.176,3008.0,0.0876,0.042,0.366
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.216,3008.0,0.0795,0.0403,0.426
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.265,3008.0,0.0702,0.0378,0.492
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.301,3008.0,0.064,0.0361,0.534
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.357,3008.0,0.0537,0.0326,0.586
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.393,3008.0,0.0476,0.0305,0.613
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.445,3008.0,0.0388,0.0273,0.632
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.477,3008.0,0.0333,0.0253,0.629
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.531,3008.0,0.0235,0.0216,0.58
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.573,3008.0,0.0153,0.0182,0.481
gwsdd 11.0x7.0 - 2,gwsdd 11.0x7.0,gwsdd,2,11.0,7.0,0.613,3008.0,0.0076,0.015,0.31
