OrderDetailsID,OrderID,ProductName,OrderDate,ProductID,CustomerID,UnitPrice,Quantity
790,10542,Tourtiere,2012/5/16,54,KOENE,7.45,24
791,10543,Queso Manchego La Pastora,2012/5/17,12,LILAS,38,30
792,10543,Tunnbrod,2012/5/17,23,LILAS,9,70
793,10544,Rossle Sauerkraut,2012/5/17,28,LONEP,45.6,7
794,10544,Laughing Lumberjack Lager,2012/5/17,67,LONEP,14,7
795,10545,Queso Cabrales,2012/5/18,11,LAZYK,21,10
796,10546,Uncle Bob's Organic Dried Pears,2012/5/19,7,VICTE,30,10
797,10546,Steeleye Stout,2012/5/19,35,VICTE,18,30
798,10546,Tarte au sucre,2012/5/19,62,VICTE,49.3,40
799,10547,Mascarpone Fabioli,2012/5/19,32,SEVES,32,24
800,10547,Inlagd Sill,2012/5/19,36,SEVES,19,60
801,10548,Sasquatch Ale,2012/5/22,34,TOMSP,14,10
802,10548,Jack's New England Clam Chowder,2012/5/22,41,TOMSP,9.65,14
803,10549,Gorgonzola Telino,2012/5/23,31,QUICK,12.5,55
804,10549,Rogede sild,2012/5/23,45,QUICK,9.5,100
805,10549,Manjimup Dried Apples,2012/5/23,51,QUICK,53,48
806,10550,Alice Mutton,2012/5/24,17,GODOS,39,8
807,10550,Teatime Chocolate Biscuits,2012/5/24,19,GODOS,9.2,10
808,10550,Sir Rodney's Scones,2012/5/24,21,GODOS,10,6
809,10550,Sirop d'erable,2012/5/24,61,GODOS,28.5,10
810,10551,Pavlova,2012/5/24,16,FURIB,17.45,40
811,10551,Steeleye Stout,2012/5/24,35,FURIB,18,20
812,10551,Gula Malacca,2012/5/24,44,FURIB,19.45,40
813,10552,Gudbrandsdalsost,2012/5/25,69,HILAA,36,18
814,10552,Rhonbrau Klosterbier,2012/5/25,75,HILAA,7.75,30
815,10553,Queso Cabrales,2012/5/26,11,WARTH,21,15
816,10553,Pavlova,2012/5/26,16,WARTH,17.45,14
817,10553,Gustaf's Knackebrod,2012/5/26,22,WARTH,21,24
818,10553,Gorgonzola Telino,2012/5/26,31,WARTH,12.5,30
819,10553,Steeleye Stout,2012/5/26,35,WARTH,18,6
820,10554,Pavlova,2012/5/26,16,OTTIK,17.45,30
821,10554,Tunnbrod,2012/5/26,23,OTTIK,9,20
822,10554,Tarte au sucre,2012/5/26,62,OTTIK,49.3,20
823,10554,Original Frankfurter grune Sose,2012/5/26,77,OTTIK,13,10
824,10555,Tofu,2012/5/29,14,SAVEA,23.25,30
825,10555,Teatime Chocolate Biscuits,2012/5/29,19,SAVEA,9.2,35
826,10555,Guarana Fantastica,2012/5/29,24,SAVEA,4.5,18
827,10555,Manjimup Dried Apples,2012/5/29,51,SAVEA,53,20
828,10555,Gnocchi di nonna Alice,2012/5/29,56,SAVEA,38,40
829,10556,Mozzarella di Giovanni,2012/5/30,72,SIMOB,34.8,24
830,10557,Wimmers gute Semmelknodel,2012/5/30,64,LEHMS,33.25,30
831,10557,Rhonbrau Klosterbier,2012/5/30,75,LEHMS,7.75,20
832,10558,Zaanse koeken,2012/5/31,47,AROUT,9.5,25
833,10558,Manjimup Dried Apples,2012/5/31,51,AROUT,53,20
834,10558,Filo Mix,2012/5/31,52,AROUT,7,30
835,10558,Perth Pasties,2012/5/31,53,AROUT,32.8,18
836,10558,Rod Kaviar,2012/5/31,73,AROUT,15,3
837,10559,Jack's New England Clam Chowder,2012/6/1,41,BLONP,9.65,12
838,10559,Pate chinois,2012/6/1,55,BLONP,24,18
839,10560,Nord-Ost Matjeshering,2012/6/2,30,FRANK,25.89,20
840,10560,Tarte au sucre,2012/6/2,62,FRANK,49.3,15
841,10561,Gula Malacca,2012/6/2,44,FOLKO,19.45,10
842,10561,Manjimup Dried Apples,2012/6/2,51,FOLKO,53,50
843,10562,Geitost,2012/6/5,33,REGGC,2.5,20
844,10562,Tarte au sucre,2012/6/5,62,REGGC,49.3,10
845,10563,Inlagd Sill,2012/6/6,36,RICAR,19,25
846,10563,Filo Mix,2012/6/6,52,RICAR,7,70
847,10564,Alice Mutton,2012/6/6,17,RATTC,39,16
848,10564,Gorgonzola Telino,2012/6/6,31,RATTC,12.5,6
849,10564,Pate chinois,2012/6/6,55,RATTC,24,25
850,10565,Guarana Fantastica,2012/6/7,24,MEREP,4.5,25
851,10565,Wimmers gute Semmelknodel,2012/6/7,64,MEREP,33.25,18
852,10566,Queso Cabrales,2012/6/8,11,BLONP,21,35
853,10566,Carnarvon Tigers,2012/6/8,18,BLONP,62.5,18
854,10566,Lakkalikoori,2012/6/8,76,BLONP,18,10
855,10567,Gorgonzola Telino,2012/6/8,31,HUNGO,12.5,60
856,10567,Manjimup Dried Apples,2012/6/8,51,HUNGO,53,3
857,10567,Raclette Courdavault,2012/6/8,59,HUNGO,55,40
858,10568,Ikura,2012/6/9,10,GALED,31,5
859,10569,Gorgonzola Telino,2012/6/12,31,RATTC,12.5,35
860,10569,Lakkalikoori,2012/6/12,76,RATTC,18,30
861,10570,Queso Cabrales,2012/6/13,11,MEREP,21,15
862,10570,Gnocchi di nonna Alice,2012/6/13,56,MEREP,38,60
863,10571,Tofu,2012/6/13,14,ERNSH,23.25,11
864,10571,Singaporean Hokkien Fried Mee,2012/6/13,42,ERNSH,14,28
865,10572,Pavlova,2012/6/14,16,BERGS,17.45,12
866,10572,Mascarpone Fabioli,2012/6/14,32,BERGS,32,10
867,10572,Boston Crab Meat,2012/6/14,40,BERGS,18.4,50
868,10572,Rhonbrau Klosterbier,2012/6/14,75,BERGS,7.75,15
869,10573,Alice Mutton,2012/6/15,17,ANTON,39,18
870,10573,Sasquatch Ale,2012/6/15,34,ANTON,14,40
871,10573,Perth Pasties,2012/6/15,53,ANTON,32.8,25
872,10574,Geitost,2012/6/15,33,TRAIH,2.5,14
873,10574,Boston Crab Meat,2012/6/15,40,TRAIH,18.4,2
874,10574,Tarte au sucre,2012/6/15,62,TRAIH,49.3,10
875,10574,Wimmers gute Semmelknodel,2012/6/15,64,TRAIH,33.25,6
876,10575,Raclette Courdavault,2012/6/16,59,MORGK,55,12
877,10575,Vegie-spread,2012/6/16,63,MORGK,43.9,6
878,10575,Mozzarella di Giovanni,2012/6/16,72,MORGK,34.8,30
879,10575,Lakkalikoori,2012/6/16,76,MORGK,18,10
880,10576,Chai,2012/6/19,1,TORTU,18,10
881,10576,Gorgonzola Telino,2012/6/19,31,TORTU,12.5,20
882,10576,Gula Malacca,2012/6/19,44,TORTU,19.45,21
883,10577,Chartreuse verte,2012/6/19,39,TRAIH,18,10
884,10577,Rhonbrau Klosterbier,2012/6/19,75,TRAIH,7.75,20
885,10577,Original Frankfurter grune Sose,2012/6/19,77,TRAIH,13,18
886,10578,Steeleye Stout,2012/6/20,35,BSBEV,18,20
887,10578,Ravioli Angelo,2012/6/20,57,BSBEV,19.5,6
888,10579,Genen Shouyu,2012/6/21,15,LETSS,15.5,10
889,10579,Rhonbrau Klosterbier,2012/6/21,75,LETSS,7.75,21
890,10580,Tofu,2012/6/22,14,OTTIK,23.25,15
891,10580,Jack's New England Clam Chowder,2012/6/22,41,OTTIK,9.65,9
892,10580,Louisiana Fiery Hot Pepper Sauce,2012/6/22,65,OTTIK,21.05,30
893,10581,Rhonbrau Klosterbier,2012/6/22,75,FAMIA,7.75,50
894,10582,Ravioli Angelo,2012/6/23,57,BLAUS,19.5,4
895,10582,Lakkalikoori,2012/6/23,76,BLAUS,18,14
896,10583,Thuringer Rostbratwurst,2012/6/26,29,WARTH,123.79,10
897,10583,Camembert Pierrot,2012/6/26,60,WARTH,34,24
898,10583,Gudbrandsdalsost,2012/6/26,69,WARTH,36,10
899,10584,Gorgonzola Telino,2012/6/26,31,BLONP,12.5,50
900,10585,Zaanse koeken,2012/6/27,47,WELLI,9.5,15
901,10586,Filo Mix,2012/6/28,52,REGGC,7,4
902,10587,Gumbar Gummibarchen,2012/6/28,26,QUEDE,31.23,6
903,10587,Steeleye Stout,2012/6/28,35,QUEDE,18,20
904,10587,Original Frankfurter grune Sose,2012/6/28,77,QUEDE,13,20
905,10588,Carnarvon Tigers,2012/6/29,18,QUICK,62.5,40
906,10588,Singaporean Hokkien Fried Mee,2012/6/29,42,QUICK,14,100
907,10589,Steeleye Stout,2012/6/30,35,GREAL,18,4
908,10590,Chai,2012/7/3,1,MEREP,18,20
909,10590,Original Frankfurter grune Sose,2012/7/3,77,MEREP,13,60
910,10591,Aniseed Syrup,2012/7/3,3,VAFFE,10,14
911,10591,Uncle Bob's Organic Dried Pears,2012/7/3,7,VAFFE,30,10
912,10591,Tourtiere,2012/7/3,54,VAFFE,7.45,50
913,10592,Genen Shouyu,2012/7/4,15,LEHMS,15.5,25
914,10592,Gumbar Gummibarchen,2012/7/4,26,LEHMS,31.23,5
915,10593,Sir Rodney's Marmalade,2012/7/5,20,LEHMS,81,21
916,10593,Gudbrandsdalsost,2012/7/5,69,LEHMS,36,20
917,10593,Lakkalikoori,2012/7/5,76,LEHMS,18,4
918,10594,Filo Mix,2012/7/5,52,OLDWO,7,24
919,10594,Escargots de Bourgogne,2012/7/5,58,OLDWO,13.25,30
920,10595,Steeleye Stout,2012/7/6,35,ERNSH,18,30
921,10595,Sirop d'erable,2012/7/6,61,ERNSH,28.5,120
922,10595,Gudbrandsdalsost,2012/7/6,69,ERNSH,36,65
923,10596,Gnocchi di nonna Alice,2012/7/7,56,WHITC,38,5
924,10596,Vegie-spread,2012/7/7,63,WHITC,43.9,24
925,10596,Rhonbrau Klosterbier,2012/7/7,75,WHITC,7.75,30
926,10597,Guarana Fantastica,2012/7/7,24,PICCO,4.5,35
927,10597,Ravioli Angelo,2012/7/7,57,PICCO,19.5,20
928,10597,Louisiana Fiery Hot Pepper Sauce,2012/7/7,65,PICCO,21.05,12
929,10598,Schoggi Schokolade,2012/7/10,27,RATTC,43.9,50
930,10598,Flotemysost,2012/7/10,71,RATTC,21.5,9
931,10599,Tarte au sucre,2012/7/11,62,BSBEV,49.3,10
932,10600,Tourtiere,2012/7/12,54,HUNGC,7.45,4
933,10600,Rod Kaviar,2012/7/12,73,HUNGC,15,30
934,10601,Konbu,2012/7/12,13,HILAA,6,60
935,10601,Raclette Courdavault,2012/7/12,59,HILAA,55,35
936,10602,Original Frankfurter grune Sose,2012/7/13,77,VAFFE,13,5
937,10603,Gustaf's Knackebrod,2012/7/14,22,SAVEA,21,48
938,10603,Maxilaku,2012/7/14,49,SAVEA,20,25
939,10604,Chocolade,2012/7/14,48,FURIB,12.75,6
940,10604,Lakkalikoori,2012/7/14,76,FURIB,18,10
941,10605,Pavlova,2012/7/17,16,MEREP,17.45,30
942,10605,Raclette Courdavault,2012/7/17,59,MEREP,55,20
943,10605,Camembert Pierrot,2012/7/17,60,MEREP,34,70
944,10605,Flotemysost,2012/7/17,71,MEREP,21.5,15
945,10606,Chef Anton's Cajun Seasoning,2012/7/18,4,TRADH,22,20
946,10606,Pate chinois,2012/7/18,55,TRADH,24,20
947,10606,Tarte au sucre,2012/7/18,62,TRADH,49.3,10
948,10607,Uncle Bob's Organic Dried Pears,2012/7/18,7,SAVEA,30,45
949,10607,Alice Mutton,2012/7/18,17,SAVEA,39,100
950,10607,Geitost,2012/7/18,33,SAVEA,2.5,14
951,10607,Boston Crab Meat,2012/7/18,40,SAVEA,18.4,42
952,10607,Mozzarella di Giovanni,2012/7/18,72,SAVEA,34.8,12
953,10608,Gnocchi di nonna Alice,2012/7/19,56,TOMSP,38,28
954,10609,Chai,2012/7/20,1,DUMON,18,3
955,10609,Ikura,2012/7/20,10,DUMON,31,10
956,10609,Sir Rodney's Scones,2012/7/20,21,DUMON,10,6
957,10610,Inlagd Sill,2012/7/21,36,LAMAI,19,21
958,10611,Chai,2012/7/21,1,WOLZA,18,6
959,10611,Chang,2012/7/21,2,WOLZA,19,10
960,10611,Camembert Pierrot,2012/7/21,60,WOLZA,34,15
961,10612,Ikura,2012/7/24,10,SAVEA,31,70
962,10612,Inlagd Sill,2012/7/24,36,SAVEA,19,55
963,10612,Maxilaku,2012/7/24,49,SAVEA,20,18
964,10612,Camembert Pierrot,2012/7/24,60,SAVEA,34,40
965,10612,Lakkalikoori,2012/7/24,76,SAVEA,18,80
966,10613,Konbu,2012/7/25,13,HILAA,6,8
967,10613,Rhonbrau Klosterbier,2012/7/25,75,HILAA,7.75,40
968,10614,Queso Cabrales,2012/7/25,11,BLAUS,21,14
969,10614,Sir Rodney's Scones,2012/7/25,21,BLAUS,10,8
970,10614,Chartreuse verte,2012/7/25,39,BLAUS,18,5
971,10615,Pate chinois,2012/7/26,55,WILMK,24,5
972,10616,Cote de Blaye,2012/7/27,38,GREAL,263.5,15
973,10616,Gnocchi di nonna Alice,2012/7/27,56,GREAL,38,14
974,10616,Outback Lager,2012/7/27,70,GREAL,15,15
975,10616,Flotemysost,2012/7/27,71,GREAL,21.5,15
976,10617,Raclette Courdavault,2012/7/27,59,GREAL,55,30
977,10618,Grandma's Boysenberry Spread,2012/7/28,6,MEREP,25,70
978,10618,Gnocchi di nonna Alice,2012/7/28,56,MEREP,38,20
979,10618,Scottish Longbreads,2012/7/28,68,MEREP,12.5,15
980,10619,Sir Rodney's Scones,2012/7/31,21,MEREP,10,42
981,10619,Gustaf's Knackebrod,2012/7/31,22,MEREP,21,40
982,10620,Guarana Fantastica,2012/8/1,24,LAUGB,4.5,5
983,10620,Filo Mix,2012/8/1,52,LAUGB,7,5
984,10621,Teatime Chocolate Biscuits,2012/8/1,19,ISLAT,9.2,5
985,10621,Tunnbrod,2012/8/1,23,ISLAT,9,10
986,10621,Outback Lager,2012/8/1,70,ISLAT,15,20
987,10621,Flotemysost,2012/8/1,71,ISLAT,21.5,15
988,10622,Chang,2012/8/2,2,RICAR,19,20
989,10622,Scottish Longbreads,2012/8/2,68,RICAR,12.5,18
990,10623,Tofu,2012/8/3,14,FRANK,23.25,21
991,10623,Teatime Chocolate Biscuits,2012/8/3,19,FRANK,9.2,15
992,10623,Sir Rodney's Scones,2012/8/3,21,FRANK,10,25
993,10623,Guarana Fantastica,2012/8/3,24,FRANK,4.5,3
994,10623,Steeleye Stout,2012/8/3,35,FRANK,18,30
995,10624,Rossle Sauerkraut,2012/8/3,28,THECR,45.6,10
996,10624,Thuringer Rostbratwurst,2012/8/3,29,THECR,123.79,6
997,10624,Gula Malacca,2012/8/3,44,THECR,19.45,10
998,10625,Tofu,2012/8/4,14,ANATR,23.25,3
999,10625,Singaporean Hokkien Fried Mee,2012/8/4,42,ANATR,14,5
1000,10625,Camembert Pierrot,2012/8/4,60,ANATR,34,10
1001,10626,Perth Pasties,2012/8/7,53,BERGS,32.8,12
1002,10626,Camembert Pierrot,2012/8/7,60,BERGS,34,20
1003,10626,Flotemysost,2012/8/7,71,BERGS,21.5,20
1004,10627,Tarte au sucre,2012/8/7,62,SAVEA,49.3,15
1005,10627,Rod Kaviar,2012/8/7,73,SAVEA,15,35
1006,10628,Chai,2012/8/8,1,BLONP,18,25
1007,10629,Thuringer Rostbratwurst,2012/8/8,29,GODOS,123.79,20
1008,10629,Wimmers gute Semmelknodel,2012/8/8,64,GODOS,33.25,9
1009,10630,Pate chinois,2012/8/9,55,KOENE,24,12
1010,10630,Lakkalikoori,2012/8/9,76,KOENE,18,35
1011,10631,Rhonbrau Klosterbier,2012/8/10,75,LAMAI,7.75,8
1012,10632,Chang,2012/8/10,2,WANDK,19,30
1013,10632,Geitost,2012/8/10,33,WANDK,2.5,20
1014,10633,Queso Manchego La Pastora,2012/8/11,12,ERNSH,38,36
1015,10633,Konbu,2012/8/11,13,ERNSH,6,13
1016,10633,Gumbar Gummibarchen,2012/8/11,26,ERNSH,31.23,35
1017,10633,Tarte au sucre,2012/8/11,62,ERNSH,49.3,80
1018,10634,Uncle Bob's Organic Dried Pears,2012/8/11,7,FOLIG,30,35
1019,10634,Carnarvon Tigers,2012/8/11,18,FOLIG,62.5,50
1020,10634,Manjimup Dried Apples,2012/8/11,51,FOLIG,53,15
1021,10634,Rhonbrau Klosterbier,2012/8/11,75,FOLIG,7.75,2
1022,10635,Chef Anton's Cajun Seasoning,2012/8/14,4,MAGAA,22,10
1023,10635,Chef Anton's Gumbo Mix,2012/8/14,5,MAGAA,21.35,15
1024,10635,Gustaf's Knackebrod,2012/8/14,22,MAGAA,21,40
1025,10636,Chef Anton's Cajun Seasoning,2012/8/15,4,WARTH,22,25
1026,10636,Escargots de Bourgogne,2012/8/15,58,WARTH,13.25,6
1027,10637,Queso Cabrales,2012/8/15,11,QUEEN,21,10
1028,10637,Valkoinen suklaa,2012/8/15,50,QUEEN,16.25,25
1029,10637,Gnocchi di nonna Alice,2012/8/15,56,QUEEN,38,60
1030,10638,Rogede sild,2012/8/16,45,LINOD,9.5,20
1031,10638,Louisiana Fiery Hot Pepper Sauce,2012/8/16,65,LINOD,21.05,21
1032,10638,Mozzarella di Giovanni,2012/8/16,72,LINOD,34.8,60
1033,10639,Carnarvon Tigers,2012/8/16,18,SANTG,62.5,8
1034,10640,Gudbrandsdalsost,2012/8/17,69,WANDK,36,20
1035,10640,Outback Lager,2012/8/17,70,WANDK,15,15
1036,10641,Chang,2012/8/18,2,HILAA,19,50
1037,10641,Boston Crab Meat,2012/8/18,40,HILAA,18.4,60
1038,10642,Sir Rodney's Scones,2012/8/18,21,SIMOB,10,30
1039,10642,Sirop d'erable,2012/8/18,61,SIMOB,28.5,20
1040,10643,Rossle Sauerkraut,2012/8/21,28,ALFKI,45.6,15
1041,10643,Chartreuse verte,2012/8/21,39,ALFKI,18,21
1042,10643,Spegesild,2012/8/21,46,ALFKI,12,2
1043,10644,Carnarvon Tigers,2012/8/21,18,WELLI,62.5,4
1044,10644,Ipoh Coffee,2012/8/21,43,WELLI,46,20
1045,10644,Spegesild,2012/8/21,46,WELLI,12,21
1046,10645,Carnarvon Tigers,2012/8/22,18,HANAR,62.5,20
1047,10645,Inlagd Sill,2012/8/22,36,HANAR,19,15
1048,10646,Chai,2012/8/23,1,HUNGO,18,15
1049,10646,Ikura,2012/8/23,10,HUNGO,31,18
1050,10646,Flotemysost,2012/8/23,71,HUNGO,21.5,30
1051,10646,Original Frankfurter grune Sose,2012/8/23,77,HUNGO,13,35
1052,10647,Teatime Chocolate Biscuits,2012/8/23,19,QUEDE,9.2,30
1053,10647,Chartreuse verte,2012/8/23,39,QUEDE,18,20
1054,10648,Gustaf's Knackebrod,2012/8/24,22,RICAR,21,15
1055,10648,Guarana Fantastica,2012/8/24,24,RICAR,4.5,15
1056,10649,Rossle Sauerkraut,2012/8/24,28,MAISD,45.6,20
1057,10649,Mozzarella di Giovanni,2012/8/24,72,MAISD,34.8,15
1058,10650,Nord-Ost Matjeshering,2012/8/25,30,FAMIA,25.89,30
1059,10650,Perth Pasties,2012/8/25,53,FAMIA,32.8,25
1060,10650,Tourtiere,2012/8/25,54,FAMIA,7.45,30
1061,10651,Teatime Chocolate Biscuits,2012/8/28,19,WANDK,9.2,12
1062,10651,Gustaf's Knackebrod,2012/8/28,22,WANDK,21,20
1063,10652,Nord-Ost Matjeshering,2012/8/28,30,GOURL,25.89,2
1064,10652,Singaporean Hokkien Fried Mee,2012/8/28,42,GOURL,14,20
1065,10653,Pavlova,2012/8/29,16,FRANK,17.45,30
1066,10653,Camembert Pierrot,2012/8/29,60,FRANK,34,20
1067,10654,Chef Anton's Cajun Seasoning,2012/8/29,4,BERGS,22,12
1068,10654,Chartreuse verte,2012/8/29,39,BERGS,18,20
1069,10654,Tourtiere,2012/8/29,54,BERGS,7.45,6
1070,10655,Jack's New England Clam Chowder,2012/8/30,41,REGGC,9.65,20
1071,10656,Tofu,2012/8/31,14,GREAL,23.25,3
1072,10656,Gula Malacca,2012/8/31,44,GREAL,19.45,28
1073,10656,Zaanse koeken,2012/8/31,47,GREAL,9.5,6
1074,10657,Genen Shouyu,2012/8/31,15,SAVEA,15.5,50
1075,10657,Jack's New England Clam Chowder,2012/8/31,41,SAVEA,9.65,24
1076,10657,Spegesild,2012/8/31,46,SAVEA,12,45
1077,10657,Zaanse koeken,2012/8/31,47,SAVEA,9.5,10
1078,10657,Gnocchi di nonna Alice,2012/8/31,56,SAVEA,38,45
1079,10657,Camembert Pierrot,2012/8/31,60,SAVEA,34,30
1080,10658,Sir Rodney's Scones,2012/9/1,21,QUICK,10,60
1081,10658,Boston Crab Meat,2012/9/1,40,QUICK,18.4,70
1082,10658,Camembert Pierrot,2012/9/1,60,QUICK,34,55
1083,10658,Original Frankfurter grune Sose,2012/9/1,77,QUICK,13,70
1084,10659,Gorgonzola Telino,2012/9/1,31,QUEEN,12.5,20
1085,10659,Boston Crab Meat,2012/9/1,40,QUEEN,18.4,24
1086,10659,Outback Lager,2012/9/1,70,QUEEN,15,40
1087,10660,Sir Rodney's Marmalade,2012/9/4,20,HUNGC,81,21
1088,10661,Chartreuse verte,2012/9/5,39,HUNGO,18,3
1089,10661,Escargots de Bourgogne,2012/9/5,58,HUNGO,13.25,49
1090,10662,Scottish Longbreads,2012/9/5,68,LONEP,12.5,10
1091,10663,Boston Crab Meat,2012/9/6,40,BONAP,18.4,30
1092,10663,Singaporean Hokkien Fried Mee,2012/9/6,42,BONAP,14,30
1093,10663,Manjimup Dried Apples,2012/9/6,51,BONAP,53,20
1094,10664,Ikura,2012/9/6,10,FURIB,31,24
1095,10664,Gnocchi di nonna Alice,2012/9/6,56,FURIB,38,12
1096,10664,Louisiana Fiery Hot Pepper Sauce,2012/9/6,65,FURIB,21.05,15
1097,10665,Manjimup Dried Apples,2012/9/7,51,LONEP,53,20
1098,10665,Raclette Courdavault,2012/9/7,59,LONEP,55,1
1099,10665,Lakkalikoori,2012/9/7,76,LONEP,18,10
1100,10666,Thuringer Rostbratwurst,2012/9/8,29,RICSU,123.79,36
1101,10666,Louisiana Fiery Hot Pepper Sauce,2012/9/8,65,RICSU,21.05,10
1102,10667,Gudbrandsdalsost,2012/9/8,69,ERNSH,36,45
1103,10667,Flotemysost,2012/9/8,71,ERNSH,21.5,14
1104,10668,Gorgonzola Telino,2012/9/11,31,WANDK,12.5,8
1105,10668,Pate chinois,2012/9/11,55,WANDK,24,4
1106,10668,Wimmers gute Semmelknodel,2012/9/11,64,WANDK,33.25,15
1107,10669,Inlagd Sill,2012/9/11,36,SIMOB,19,30
1108,10670,Tunnbrod,2012/9/12,23,FRANK,9,32
1109,10670,Spegesild,2012/9/12,46,FRANK,12,60
1110,10670,Laughing Lumberjack Lager,2012/9/12,67,FRANK,14,25
1111,10670,Rod Kaviar,2012/9/12,73,FRANK,15,50
1112,10670,Rhonbrau Klosterbier,2012/9/12,75,FRANK,7.75,25
1113,10671,Pavlova,2012/9/13,16,FRANR,17.45,10
1114,10671,Tarte au sucre,2012/9/13,62,FRANR,49.3,10
1115,10671,Louisiana Fiery Hot Pepper Sauce,2012/9/13,65,FRANR,21.05,12
1116,10672,Cote de Blaye,2012/9/13,38,BERGS,263.5,15
1117,10672,Flotemysost,2012/9/13,71,BERGS,21.5,12
1118,10673,Pavlova,2012/9/14,16,WILMK,17.45,3
1119,10673,Singaporean Hokkien Fried Mee,2012/9/14,42,WILMK,14,6
1120,10673,Ipoh Coffee,2012/9/14,43,WILMK,46,6
1121,10674,Tunnbrod,2012/9/14,23,ISLAT,9,5
1122,10675,Tofu,2012/9/15,14,FRANK,23.25,30
1123,10675,Perth Pasties,2012/9/15,53,FRANK,32.8,10
1124,10675,Escargots de Bourgogne,2012/9/15,58,FRANK,13.25,30
1125,10676,Ikura,2012/9/18,10,TORTU,31,2
1126,10676,Teatime Chocolate Biscuits,2012/9/18,19,TORTU,9.2,7
1127,10676,Gula Malacca,2012/9/18,44,TORTU,19.45,21
1128,10677,Gumbar Gummibarchen,2012/9/18,26,ANTON,31.23,30
1129,10677,Geitost,2012/9/18,33,ANTON,2.5,8
1130,10678,Queso Manchego La Pastora,2012/9/19,12,SAVEA,38,100
1131,10678,Geitost,2012/9/19,33,SAVEA,2.5,30
1132,10678,Jack's New England Clam Chowder,2012/9/19,41,SAVEA,9.65,120
1133,10678,Tourtiere,2012/9/19,54,SAVEA,7.45,30
1134,10679,Raclette Courdavault,2012/9/19,59,BLONP,55,12
1135,10680,Pavlova,2012/9/20,16,OLDWO,17.45,50
1136,10680,Gorgonzola Telino,2012/9/20,31,OLDWO,12.5,20
1137,10680,Singaporean Hokkien Fried Mee,2012/9/20,42,OLDWO,14,40
1138,10681,Teatime Chocolate Biscuits,2012/9/21,19,GREAL,9.2,30
1139,10681,Sir Rodney's Scones,2012/9/21,21,GREAL,10,12
1140,10681,Wimmers gute Semmelknodel,2012/9/21,64,GREAL,33.25,28
1141,10682,Geitost,2012/9/21,33,ANTON,2.5,30
1142,10682,Louisiana Hot Spiced Okra,2012/9/21,66,ANTON,17,4
1143,10682,Rhonbrau Klosterbier,2012/9/21,75,ANTON,7.75,30
1144,10683,Filo Mix,2012/9/22,52,DUMON,7,9
1145,10684,Boston Crab Meat,2012/9/22,40,OTTIK,18.4,20
1146,10684,Zaanse koeken,2012/9/22,47,OTTIK,9.5,40
1147,10684,Camembert Pierrot,2012/9/22,60,OTTIK,34,30
1148,10685,Ikura,2012/9/25,10,GOURL,31,20
1149,10685,Jack's New England Clam Chowder,2012/9/25,41,GOURL,9.65,4
1150,10685,Zaanse koeken,2012/9/25,47,GOURL,9.5,15
1151,10686,Alice Mutton,2012/9/26,17,PICCO,39,30
1152,10686,Gumbar Gummibarchen,2012/9/26,26,PICCO,31.23,15
1153,10687,Mishi Kobe Niku,2012/9/26,9,HUNGO,97,50
1154,10687,Thuringer Rostbratwurst,2012/9/26,29,HUNGO,123.79,10
1155,10687,Inlagd Sill,2012/9/26,36,HUNGO,19,6
1156,10688,Ikura,2012/9/27,10,VAFFE,31,18
1157,10688,Rossle Sauerkraut,2012/9/27,28,VAFFE,45.6,60
1158,10688,Sasquatch Ale,2012/9/27,34,VAFFE,14,14
1159,10689,Chai,2012/9/27,1,BERGS,18,35
1160,10690,Gnocchi di nonna Alice,2012/9/28,56,HANAR,38,20
1161,10690,Original Frankfurter grune Sose,2012/9/28,77,HANAR,13,30
1162,10691,Chai,2012/9/29,1,QUICK,18,30
1163,10691,Thuringer Rostbratwurst,2012/9/29,29,QUICK,123.79,40
1164,10691,Ipoh Coffee,2012/9/29,43,QUICK,46,40
1165,10691,Gula Malacca,2012/9/29,44,QUICK,19.45,24
1166,10691,Tarte au sucre,2012/9/29,62,QUICK,49.3,48
1167,10692,Vegie-spread,2012/9/29,63,ALFKI,43.9,20
1168,10693,Mishi Kobe Niku,2012/10/2,9,WHITC,97,6
1169,10693,Tourtiere,2012/10/2,54,WHITC,7.45,60
1170,10693,Gudbrandsdalsost,2012/10/2,69,WHITC,36,30
1171,10693,Rod Kaviar,2012/10/2,73,WHITC,15,15
1172,10694,Uncle Bob's Organic Dried Pears,2012/10/2,7,QUICK,30,90
1173,10694,Raclette Courdavault,2012/10/2,59,QUICK,55,25
1174,10694,Outback Lager,2012/10/2,70,QUICK,15,50
1175,10695,Northwoods Cranberry Sauce,2012/10/3,8,WILMK,40,10
1176,10695,Queso Manchego La Pastora,2012/10/3,12,WILMK,38,4
1177,10695,Guarana Fantastica,2012/10/3,24,WILMK,4.5,20
1178,10696,Alice Mutton,2012/10/4,17,WHITC,39,20
1179,10696,Spegesild,2012/10/4,46,WHITC,12,18
1180,10697,Teatime Chocolate Biscuits,2012/10/4,19,LINOD,9.2,7
1181,10697,Steeleye Stout,2012/10/4,35,LINOD,18,9
1182,10697,Escargots de Bourgogne,2012/10/4,58,LINOD,13.25,30
1183,10697,Outback Lager,2012/10/4,70,LINOD,15,30
1184,10698,Queso Cabrales,2012/10/5,11,ERNSH,21,15
1185,10698,Alice Mutton,2012/10/5,17,ERNSH,39,8
