"OrderID","OrderDate","BookID","Quantity","Price"
50491,2005/6/2 00:00:00,36,1,380.00
50492,2005/6/2 00:00:00,40,10,670.00
50493,2005/6/2 00:00:00,82,2,360.00
50494,2005/6/2 00:00:00,46,3,350.00
50495,2005/6/2 00:00:00,92,1,440.00
50496,2005/6/2 00:00:00,73,10,360.00
50497,2005/6/2 00:00:00,2,8,550.00
50498,2005/6/2 00:00:00,41,9,400.00
50499,2005/6/2 00:00:00,81,6,390.00
50500,2005/6/2 00:00:00,56,10,480.00
50501,2005/6/2 00:00:00,5,9,340.00
50502,2005/6/2 00:00:00,56,2,480.00
50503,2005/6/2 00:00:00,79,6,640.00
50504,2005/6/2 00:00:00,31,5,560.00
50505,2005/6/2 00:00:00,71,6,590.00
50506,2005/6/2 00:00:00,37,5,360.00
50507,2005/6/2 00:00:00,51,5,440.00
50508,2005/6/2 00:00:00,66,10,660.00
50509,2005/6/2 00:00:00,59,8,450.00
50510,2005/6/2 00:00:00,74,1,570.00
50511,2005/6/2 00:00:00,45,3,300.00
50512,2005/6/2 00:00:00,71,2,590.00
50513,2005/6/2 00:00:00,51,9,440.00
50514,2005/6/2 00:00:00,25,5,670.00
50515,2005/6/2 00:00:00,46,8,350.00
50516,2005/6/2 00:00:00,46,3,350.00
50517,2005/6/2 00:00:00,38,10,580.00
50518,2005/6/2 00:00:00,72,1,350.00
50519,2005/6/2 00:00:00,78,4,570.00
50520,2005/6/2 00:00:00,50,7,400.00
50521,2005/6/2 00:00:00,45,1,300.00
50522,2005/6/2 00:00:00,32,4,660.00
50523,2005/6/2 00:00:00,36,2,380.00
50524,2005/6/2 00:00:00,52,8,640.00
50525,2005/6/2 00:00:00,7,8,440.00
50526,2005/6/2 00:00:00,38,1,580.00
50527,2005/6/2 00:00:00,89,7,460.00
50528,2005/6/2 00:00:00,57,7,670.00
50529,2005/6/2 00:00:00,87,1,620.00
50530,2005/6/2 00:00:00,54,2,490.00
50531,2005/6/2 00:00:00,71,10,590.00
50532,2005/6/2 00:00:00,4,8,430.00
50533,2005/6/2 00:00:00,47,2,580.00
50534,2005/6/2 00:00:00,10,4,630.00
50535,2005/6/2 00:00:00,9,1,550.00
50536,2005/6/2 00:00:00,9,1,550.00
50537,2005/6/2 00:00:00,58,4,520.00
50538,2005/6/2 00:00:00,86,3,360.00
50539,2005/6/2 00:00:00,91,10,380.00
50540,2005/6/2 00:00:00,43,8,550.00
50541,2005/6/2 00:00:00,20,2,530.00
50542,2005/6/2 00:00:00,4,2,430.00
50543,2005/6/2 00:00:00,27,10,590.00
50544,2005/6/2 00:00:00,99,5,530.00
50545,2005/6/2 00:00:00,45,7,300.00
50546,2005/6/2 00:00:00,42,1,320.00
50547,2005/6/2 00:00:00,65,2,470.00
50548,2005/6/2 00:00:00,71,3,590.00
50549,2005/6/2 00:00:00,90,10,500.00
50550,2005/6/2 00:00:00,69,6,670.00
50551,2005/6/2 00:00:00,76,2,380.00
50552,2005/6/2 00:00:00,22,6,530.00
50553,2005/6/2 00:00:00,13,1,700.00
50554,2005/6/2 00:00:00,16,2,600.00
50555,2005/6/2 00:00:00,42,10,320.00
50556,2005/6/2 00:00:00,68,3,590.00
50557,2005/6/2 00:00:00,12,5,600.00
50558,2005/6/2 00:00:00,55,8,670.00
50559,2005/6/2 00:00:00,74,9,570.00
50560,2005/6/2 00:00:00,67,4,440.00
50561,2005/6/2 00:00:00,46,7,350.00
50562,2005/6/2 00:00:00,56,6,480.00
50563,2005/6/2 00:00:00,89,2,460.00
50564,2005/6/2 00:00:00,94,6,690.00
50565,2005/6/2 00:00:00,26,9,360.00
50566,2005/6/2 00:00:00,76,10,380.00
50567,2005/6/2 00:00:00,90,4,500.00
50568,2005/6/2 00:00:00,33,1,590.00
50569,2005/6/2 00:00:00,39,1,570.00
50570,2005/6/2 00:00:00,60,7,570.00
50571,2005/6/2 00:00:00,85,4,440.00
50572,2005/6/2 00:00:00,34,3,410.00
50573,2005/6/2 00:00:00,4,4,430.00
50574,2005/6/2 00:00:00,72,3,350.00
50575,2005/6/2 00:00:00,25,1,670.00
50576,2005/6/2 00:00:00,87,8,620.00
50577,2005/6/2 00:00:00,45,3,300.00
50578,2005/6/2 00:00:00,57,8,670.00
50579,2005/6/2 00:00:00,54,4,490.00
50580,2005/6/2 00:00:00,15,1,420.00
50581,2005/6/2 00:00:00,45,4,300.00
50582,2005/6/2 00:00:00,46,7,350.00
50583,2005/6/2 00:00:00,58,2,520.00
50584,2005/6/2 00:00:00,48,7,590.00
50585,2005/6/2 00:00:00,80,4,330.00
50586,2005/6/2 00:00:00,50,9,400.00
50587,2005/6/2 00:00:00,44,6,540.00
50588,2005/6/2 00:00:00,2,8,550.00
50589,2005/6/2 00:00:00,42,4,320.00
50590,2005/6/2 00:00:00,64,10,550.00
50591,2005/6/2 00:00:00,1,2,610.00
50592,2005/6/2 00:00:00,93,8,540.00
50593,2005/6/2 00:00:00,77,10,650.00
50594,2005/6/2 00:00:00,60,4,570.00
50595,2005/6/2 00:00:00,37,9,360.00
50596,2005/6/2 00:00:00,22,8,530.00
50597,2005/6/2 00:00:00,62,2,400.00
50598,2005/6/2 00:00:00,90,7,500.00
50599,2005/6/2 00:00:00,92,9,440.00
50600,2005/6/2 00:00:00,75,7,600.00
50601,2005/6/2 00:00:00,55,3,670.00
50602,2005/6/2 00:00:00,60,9,570.00
50603,2005/6/2 00:00:00,93,1,540.00
50604,2005/6/2 00:00:00,15,8,420.00
50605,2005/6/2 00:00:00,75,2,600.00
50606,2005/6/2 00:00:00,97,1,700.00
50607,2005/6/2 00:00:00,43,6,550.00
50608,2005/6/2 00:00:00,69,4,670.00
50609,2005/6/2 00:00:00,59,7,450.00
50610,2005/6/2 00:00:00,87,3,620.00
50611,2005/6/2 00:00:00,26,8,360.00
50612,2005/6/2 00:00:00,1,3,610.00
50613,2005/6/2 00:00:00,42,8,320.00
50614,2005/6/2 00:00:00,19,6,590.00
50615,2005/6/2 00:00:00,21,8,490.00
50616,2005/6/2 00:00:00,59,8,450.00
50617,2005/6/2 00:00:00,98,6,690.00
50618,2005/6/2 00:00:00,30,8,380.00
50619,2005/6/2 00:00:00,19,6,590.00
50620,2005/6/2 00:00:00,90,8,500.00
50621,2005/6/2 00:00:00,68,7,590.00
50622,2005/6/2 00:00:00,90,10,500.00
50623,2005/6/2 00:00:00,57,8,670.00
50624,2005/6/2 00:00:00,68,4,590.00
50625,2005/6/2 00:00:00,91,8,380.00
50626,2005/6/2 00:00:00,69,3,670.00
50627,2005/6/2 00:00:00,19,7,590.00
50628,2005/6/2 00:00:00,94,5,690.00
50629,2005/6/2 00:00:00,56,3,480.00
50630,2005/6/2 00:00:00,85,10,440.00
50631,2005/6/2 00:00:00,68,1,590.00
50632,2005/6/2 00:00:00,93,1,540.00
50633,2005/6/2 00:00:00,62,8,400.00
50634,2005/6/2 00:00:00,98,1,690.00
50635,2005/6/2 00:00:00,83,4,490.00
50636,2005/6/2 00:00:00,33,10,590.00
50637,2005/6/2 00:00:00,43,8,550.00
50638,2005/6/2 00:00:00,68,10,590.00
50639,2005/6/2 00:00:00,83,8,490.00
50640,2005/6/2 00:00:00,66,9,660.00
50641,2005/6/2 00:00:00,92,9,440.00
50642,2005/6/2 00:00:00,51,1,440.00
50643,2005/6/2 00:00:00,65,5,470.00
50644,2005/6/2 00:00:00,37,10,360.00
50645,2005/6/2 00:00:00,5,6,340.00
50646,2005/6/2 00:00:00,97,1,700.00
50647,2005/6/2 00:00:00,24,2,650.00
50648,2005/6/2 00:00:00,94,2,690.00
50649,2005/6/2 00:00:00,83,6,490.00
50650,2005/6/2 00:00:00,43,3,550.00
50651,2005/6/2 00:00:00,78,1,570.00
50652,2005/6/2 00:00:00,82,2,360.00
50653,2005/6/2 00:00:00,39,3,570.00
50654,2005/6/2 00:00:00,74,10,570.00
50655,2005/6/2 00:00:00,17,3,410.00
50656,2005/6/2 00:00:00,61,9,590.00
50657,2005/6/2 00:00:00,3,10,400.00
50658,2005/6/2 00:00:00,76,6,380.00
50659,2005/6/2 00:00:00,1,1,610.00
50660,2005/6/2 00:00:00,9,1,550.00
50661,2005/6/2 00:00:00,6,9,320.00
50662,2005/6/2 00:00:00,12,3,600.00
50663,2005/6/2 00:00:00,80,1,330.00
50664,2005/6/2 00:00:00,97,9,700.00
50665,2005/6/2 00:00:00,48,10,590.00
50666,2005/6/2 00:00:00,96,8,660.00
50667,2005/6/2 00:00:00,50,2,400.00
50668,2005/6/2 00:00:00,54,5,490.00
50669,2005/6/2 00:00:00,86,7,360.00
50670,2005/6/2 00:00:00,61,2,590.00
50671,2005/6/2 00:00:00,2,4,550.00
50672,2005/6/2 00:00:00,32,5,660.00
50673,2005/6/2 00:00:00,78,4,570.00
50674,2005/6/2 00:00:00,17,5,410.00
50675,2005/6/2 00:00:00,42,2,320.00
50676,2005/6/2 00:00:00,3,6,400.00
50677,2005/6/2 00:00:00,42,3,320.00
50678,2005/6/2 00:00:00,1,4,610.00
50679,2005/6/2 00:00:00,52,2,640.00
50680,2005/6/2 00:00:00,40,10,670.00
50681,2005/6/2 00:00:00,81,2,390.00
50682,2005/6/2 00:00:00,35,7,350.00
50683,2005/6/2 00:00:00,51,1,440.00
50684,2005/6/2 00:00:00,74,1,570.00
50685,2005/6/2 00:00:00,20,4,530.00
50686,2005/6/2 00:00:00,41,2,400.00
50687,2005/6/2 00:00:00,74,8,570.00
50688,2005/6/2 00:00:00,84,10,520.00
50689,2005/6/2 00:00:00,17,3,410.00
50690,2005/6/2 00:00:00,69,7,670.00
50691,2005/6/2 00:00:00,31,2,560.00
50692,2005/6/2 00:00:00,23,7,320.00
50693,2005/6/2 00:00:00,19,8,590.00
50694,2005/6/2 00:00:00,61,7,590.00
50695,2005/6/2 00:00:00,56,10,480.00
50696,2005/6/2 00:00:00,100,5,520.00
50697,2005/6/2 00:00:00,10,6,630.00
50698,2005/6/2 00:00:00,5,6,340.00
50699,2005/6/2 00:00:00,51,3,440.00
50700,2005/6/2 00:00:00,39,2,570.00
50701,2005/6/2 00:00:00,25,4,670.00
50702,2005/6/2 00:00:00,52,8,640.00
50703,2005/6/2 00:00:00,81,5,390.00
50704,2005/6/2 00:00:00,53,9,670.00
50705,2005/6/2 00:00:00,16,6,600.00
50706,2005/6/2 00:00:00,61,1,590.00
50707,2005/6/2 00:00:00,60,5,570.00
50708,2005/6/2 00:00:00,89,2,460.00
50709,2005/6/2 00:00:00,83,10,490.00
50710,2005/6/2 00:00:00,83,1,490.00
50711,2005/6/2 00:00:00,75,9,600.00
50712,2005/6/2 00:00:00,76,5,380.00
50713,2005/6/2 00:00:00,24,2,650.00
50714,2005/6/2 00:00:00,32,5,660.00
50715,2005/6/2 00:00:00,66,3,660.00
50716,2005/6/2 00:00:00,22,10,530.00
50717,2005/6/2 00:00:00,50,1,400.00
50718,2005/6/2 00:00:00,66,9,660.00
50719,2005/6/2 00:00:00,93,3,540.00
50720,2005/6/2 00:00:00,81,2,390.00
50721,2005/6/2 00:00:00,27,1,590.00
50722,2005/6/2 00:00:00,5,6,340.00
50723,2005/6/2 00:00:00,72,7,350.00
50724,2005/6/2 00:00:00,74,6,570.00
50725,2005/6/2 00:00:00,33,9,590.00
50726,2005/6/2 00:00:00,15,9,420.00
50727,2005/6/2 00:00:00,44,8,540.00
50728,2005/6/2 00:00:00,62,2,400.00
50729,2005/6/2 00:00:00,72,5,350.00
50730,2005/6/2 00:00:00,36,10,380.00
50731,2005/6/2 00:00:00,92,1,440.00
50732,2005/6/2 00:00:00,58,3,520.00
50733,2005/6/2 00:00:00,93,1,540.00
50734,2005/6/2 00:00:00,38,2,580.00
50735,2005/6/2 00:00:00,49,4,640.00
50736,2005/6/2 00:00:00,11,4,460.00
50737,2005/6/2 00:00:00,23,4,320.00
50738,2005/6/2 00:00:00,34,8,410.00
50739,2005/6/2 00:00:00,61,3,590.00
50740,2005/6/2 00:00:00,52,7,640.00
50741,2005/6/2 00:00:00,82,8,360.00
50742,2005/6/2 00:00:00,68,7,590.00
50743,2005/6/2 00:00:00,61,8,590.00
50744,2005/6/2 00:00:00,21,3,490.00
50745,2005/6/2 00:00:00,80,6,330.00
50746,2005/6/2 00:00:00,51,8,440.00
50747,2005/6/2 00:00:00,75,5,600.00
50748,2005/6/2 00:00:00,90,1,500.00
50749,2005/6/2 00:00:00,79,7,640.00
50750,2005/6/2 00:00:00,60,5,570.00
50751,2005/6/2 00:00:00,12,3,600.00
50752,2005/6/2 00:00:00,80,3,330.00
50753,2005/6/2 00:00:00,26,1,360.00
50754,2005/6/2 00:00:00,91,6,380.00
50755,2005/6/2 00:00:00,67,4,440.00
50756,2005/6/2 00:00:00,25,6,670.00
50757,2005/6/2 00:00:00,97,2,700.00
50758,2005/6/2 00:00:00,13,3,700.00
50759,2005/6/2 00:00:00,14,10,670.00
50760,2005/6/2 00:00:00,65,2,470.00
50761,2005/6/2 00:00:00,100,5,520.00
50762,2005/6/2 00:00:00,42,2,320.00
50763,2005/6/2 00:00:00,28,4,660.00
50764,2005/6/2 00:00:00,22,3,530.00
50765,2005/6/2 00:00:00,23,2,320.00
50766,2005/6/2 00:00:00,71,4,590.00
50767,2005/6/2 00:00:00,80,1,330.00
50768,2005/6/2 00:00:00,14,2,670.00
50769,2005/6/2 00:00:00,83,8,490.00
50770,2005/6/2 00:00:00,60,4,570.00
50771,2005/6/2 00:00:00,30,5,380.00
50772,2005/6/2 00:00:00,7,3,440.00
50773,2005/6/2 00:00:00,50,2,400.00
50774,2005/6/2 00:00:00,89,3,460.00
50775,2005/6/2 00:00:00,79,3,640.00
50776,2005/6/3 00:00:00,23,7,320.00
50777,2005/6/3 00:00:00,65,6,470.00
50778,2005/6/3 00:00:00,97,10,700.00
50779,2005/6/3 00:00:00,22,2,530.00
50780,2005/6/3 00:00:00,54,3,490.00
50781,2005/6/3 00:00:00,29,6,390.00
50782,2005/6/3 00:00:00,86,6,360.00
50783,2005/6/3 00:00:00,59,1,450.00
50784,2005/6/3 00:00:00,97,9,700.00
50785,2005/6/3 00:00:00,48,10,590.00
50786,2005/6/3 00:00:00,4,8,430.00
50787,2005/6/3 00:00:00,47,6,580.00
50788,2005/6/3 00:00:00,45,5,300.00
50789,2005/6/3 00:00:00,12,3,600.00
50790,2005/6/3 00:00:00,80,1,330.00
50791,2005/6/3 00:00:00,61,8,590.00
50792,2005/6/3 00:00:00,64,6,550.00
50793,2005/6/3 00:00:00,74,9,570.00
50794,2005/6/3 00:00:00,68,8,590.00
50795,2005/6/3 00:00:00,62,7,400.00
50796,2005/6/3 00:00:00,7,5,440.00
50797,2005/6/3 00:00:00,22,4,530.00
50798,2005/6/3 00:00:00,46,1,350.00
50799,2005/6/3 00:00:00,24,10,650.00
50800,2005/6/3 00:00:00,29,6,390.00
50801,2005/6/3 00:00:00,75,8,600.00
50802,2005/6/3 00:00:00,38,8,580.00
50803,2005/6/3 00:00:00,17,1,410.00
50804,2005/6/3 00:00:00,57,2,670.00
50805,2005/6/3 00:00:00,49,10,640.00
50806,2005/6/3 00:00:00,58,2,520.00
50807,2005/6/3 00:00:00,16,8,600.00
50808,2005/6/3 00:00:00,27,10,590.00
50809,2005/6/3 00:00:00,57,7,670.00
50810,2005/6/3 00:00:00,76,6,380.00
50811,2005/6/3 00:00:00,88,9,620.00
50812,2005/6/3 00:00:00,89,3,460.00
50813,2005/6/3 00:00:00,83,4,490.00
50814,2005/6/3 00:00:00,41,2,400.00
50815,2005/6/3 00:00:00,11,2,460.00
50816,2005/6/3 00:00:00,85,4,440.00
50817,2005/6/3 00:00:00,39,5,570.00
50818,2005/6/3 00:00:00,30,8,380.00
50819,2005/6/3 00:00:00,52,8,640.00
50820,2005/6/3 00:00:00,55,8,670.00
50821,2005/6/3 00:00:00,89,7,460.00
50822,2005/6/3 00:00:00,65,4,470.00
50823,2005/6/3 00:00:00,13,3,700.00
50824,2005/6/3 00:00:00,35,9,350.00
50825,2005/6/3 00:00:00,64,6,550.00
50826,2005/6/3 00:00:00,69,9,670.00
50827,2005/6/3 00:00:00,17,10,410.00
50828,2005/6/3 00:00:00,71,6,590.00
50829,2005/6/3 00:00:00,86,6,360.00
50830,2005/6/3 00:00:00,24,10,650.00
50831,2005/6/3 00:00:00,6,5,320.00
50832,2005/6/3 00:00:00,97,7,700.00
50833,2005/6/3 00:00:00,100,9,520.00
50834,2005/6/3 00:00:00,27,5,590.00
50835,2005/6/3 00:00:00,34,2,410.00
50836,2005/6/3 00:00:00,46,9,350.00
50837,2005/6/3 00:00:00,32,4,660.00
50838,2005/6/3 00:00:00,61,4,590.00
50839,2005/6/3 00:00:00,69,4,670.00
50840,2005/6/3 00:00:00,27,3,590.00
50841,2005/6/3 00:00:00,38,3,580.00
50842,2005/6/3 00:00:00,81,5,390.00
50843,2005/6/3 00:00:00,85,7,440.00
50844,2005/6/3 00:00:00,83,2,490.00
50845,2005/6/3 00:00:00,26,7,360.00
50846,2005/6/3 00:00:00,42,5,320.00
50847,2005/6/3 00:00:00,6,2,320.00
50848,2005/6/3 00:00:00,30,3,380.00
50849,2005/6/3 00:00:00,7,8,440.00
50850,2005/6/3 00:00:00,29,10,390.00
50851,2005/6/3 00:00:00,76,3,380.00
50852,2005/6/3 00:00:00,62,4,400.00
50853,2005/6/3 00:00:00,51,7,440.00
50854,2005/6/3 00:00:00,70,7,440.00
50855,2005/6/3 00:00:00,71,1,590.00
50856,2005/6/3 00:00:00,90,9,500.00
50857,2005/6/3 00:00:00,62,1,400.00
50858,2005/6/3 00:00:00,62,1,400.00
50859,2005/6/3 00:00:00,27,1,590.00
50860,2005/6/3 00:00:00,9,7,550.00
50861,2005/6/3 00:00:00,81,5,390.00
50862,2005/6/3 00:00:00,88,6,620.00
50863,2005/6/3 00:00:00,9,7,550.00
50864,2005/6/3 00:00:00,11,2,460.00
50865,2005/6/3 00:00:00,22,5,530.00
50866,2005/6/3 00:00:00,40,10,670.00
50867,2005/6/3 00:00:00,65,6,470.00
50868,2005/6/3 00:00:00,91,9,380.00
50869,2005/6/3 00:00:00,10,10,630.00
50870,2005/6/3 00:00:00,7,10,440.00
50871,2005/6/3 00:00:00,13,4,700.00
50872,2005/6/3 00:00:00,37,7,360.00
50873,2005/6/3 00:00:00,50,6,400.00
50874,2005/6/3 00:00:00,68,7,590.00
50875,2005/6/3 00:00:00,62,4,400.00
50876,2005/6/3 00:00:00,65,3,470.00
50877,2005/6/3 00:00:00,87,5,620.00
50878,2005/6/3 00:00:00,90,5,500.00
50879,2005/6/3 00:00:00,70,2,440.00
50880,2005/6/3 00:00:00,57,4,670.00
50881,2005/6/3 00:00:00,33,7,590.00
50882,2005/6/3 00:00:00,10,5,630.00
50883,2005/6/3 00:00:00,27,8,590.00
50884,2005/6/3 00:00:00,100,4,520.00
50885,2005/6/3 00:00:00,68,2,590.00
50886,2005/6/3 00:00:00,35,7,350.00
50887,2005/6/3 00:00:00,70,1,440.00
50888,2005/6/3 00:00:00,50,6,400.00
50889,2005/6/3 00:00:00,3,10,400.00
50890,2005/6/3 00:00:00,98,4,690.00
50891,2005/6/3 00:00:00,51,2,440.00
50892,2005/6/3 00:00:00,29,5,390.00
50893,2005/6/3 00:00:00,85,6,440.00
50894,2005/6/3 00:00:00,84,5,520.00
50895,2005/6/3 00:00:00,15,9,420.00
50896,2005/6/3 00:00:00,66,3,660.00
50897,2005/6/3 00:00:00,78,9,570.00
50898,2005/6/3 00:00:00,70,5,440.00
50899,2005/6/3 00:00:00,96,3,660.00
50900,2005/6/3 00:00:00,55,7,670.00
50901,2005/6/3 00:00:00,42,1,320.00
50902,2005/6/3 00:00:00,86,9,360.00
50903,2005/6/3 00:00:00,79,5,640.00
50904,2005/6/3 00:00:00,51,9,440.00
50905,2005/6/3 00:00:00,35,10,350.00
50906,2005/6/3 00:00:00,62,4,400.00
50907,2005/6/3 00:00:00,96,9,660.00
50908,2005/6/3 00:00:00,44,4,540.00
50909,2005/6/3 00:00:00,81,7,390.00
50910,2005/6/3 00:00:00,20,6,530.00
50911,2005/6/3 00:00:00,98,3,690.00
50912,2005/6/3 00:00:00,47,5,580.00
50913,2005/6/3 00:00:00,60,7,570.00
50914,2005/6/3 00:00:00,35,1,350.00
50915,2005/6/3 00:00:00,1,9,610.00
50916,2005/6/3 00:00:00,80,10,330.00
50917,2005/6/3 00:00:00,90,10,500.00
50918,2005/6/3 00:00:00,19,3,590.00
50919,2005/6/3 00:00:00,6,1,320.00
50920,2005/6/3 00:00:00,53,1,670.00
50921,2005/6/3 00:00:00,2,3,550.00
50922,2005/6/3 00:00:00,96,4,660.00
50923,2005/6/3 00:00:00,49,5,640.00
50924,2005/6/3 00:00:00,36,6,380.00
50925,2005/6/3 00:00:00,33,3,590.00
50926,2005/6/3 00:00:00,57,9,670.00
50927,2005/6/3 00:00:00,10,6,630.00
50928,2005/6/3 00:00:00,70,9,440.00
50929,2005/6/3 00:00:00,23,7,320.00
50930,2005/6/3 00:00:00,67,6,440.00
50931,2005/6/3 00:00:00,72,10,350.00
50932,2005/6/3 00:00:00,61,4,590.00
50933,2005/6/3 00:00:00,15,8,420.00
50934,2005/6/3 00:00:00,14,4,670.00
50935,2005/6/3 00:00:00,42,5,320.00
50936,2005/6/3 00:00:00,49,2,640.00
50937,2005/6/3 00:00:00,31,1,560.00
50938,2005/6/3 00:00:00,46,2,350.00
50939,2005/6/3 00:00:00,21,8,490.00
50940,2005/6/3 00:00:00,1,5,610.00
50941,2005/6/3 00:00:00,91,6,380.00
50942,2005/6/3 00:00:00,86,2,360.00
50943,2005/6/3 00:00:00,23,6,320.00
50944,2005/6/3 00:00:00,45,8,300.00
50945,2005/6/3 00:00:00,96,4,660.00
50946,2005/6/3 00:00:00,61,10,590.00
50947,2005/6/3 00:00:00,53,4,670.00
50948,2005/6/3 00:00:00,67,4,440.00
50949,2005/6/3 00:00:00,67,2,440.00
50950,2005/6/3 00:00:00,98,1,690.00
50951,2005/6/3 00:00:00,77,2,650.00
50952,2005/6/3 00:00:00,97,1,700.00
50953,2005/6/3 00:00:00,4,1,430.00
50954,2005/6/3 00:00:00,7,6,440.00
50955,2005/6/3 00:00:00,48,1,590.00
50956,2005/6/3 00:00:00,71,1,590.00
50957,2005/6/3 00:00:00,61,5,590.00
50958,2005/6/3 00:00:00,22,2,530.00
50959,2005/6/3 00:00:00,28,5,660.00
50960,2005/6/3 00:00:00,83,10,490.00
50961,2005/6/3 00:00:00,9,5,550.00
50962,2005/6/3 00:00:00,29,7,390.00
50963,2005/6/3 00:00:00,59,2,450.00
50964,2005/6/3 00:00:00,65,10,470.00
50965,2005/6/3 00:00:00,37,9,360.00
50966,2005/6/3 00:00:00,44,7,540.00
50967,2005/6/3 00:00:00,15,4,420.00
50968,2005/6/3 00:00:00,70,3,440.00
50969,2005/6/3 00:00:00,20,2,530.00
50970,2005/6/3 00:00:00,95,4,550.00
50971,2005/6/3 00:00:00,47,6,580.00
50972,2005/6/3 00:00:00,98,3,690.00
50973,2005/6/3 00:00:00,61,10,590.00
50974,2005/6/3 00:00:00,66,10,660.00
50975,2005/6/3 00:00:00,92,4,440.00
50976,2005/6/3 00:00:00,47,6,580.00
50977,2005/6/3 00:00:00,48,9,590.00
50978,2005/6/3 00:00:00,32,2,660.00
50979,2005/6/3 00:00:00,47,8,580.00
50980,2005/6/3 00:00:00,23,5,320.00
50981,2005/6/3 00:00:00,59,9,450.00
50982,2005/6/3 00:00:00,44,4,540.00
50983,2005/6/3 00:00:00,22,8,530.00
50984,2005/6/3 00:00:00,87,4,620.00
50985,2005/6/3 00:00:00,81,4,390.00
50986,2005/6/3 00:00:00,6,6,320.00
50987,2005/6/3 00:00:00,58,4,520.00
50988,2005/6/3 00:00:00,81,3,390.00
50989,2005/6/3 00:00:00,24,4,650.00
50990,2005/6/3 00:00:00,12,7,600.00
50991,2005/6/3 00:00:00,30,1,380.00
50992,2005/6/3 00:00:00,44,9,540.00
50993,2005/6/3 00:00:00,68,2,590.00
50994,2005/6/3 00:00:00,59,6,450.00
50995,2005/6/3 00:00:00,84,2,520.00
50996,2005/6/3 00:00:00,90,7,500.00
50997,2005/6/3 00:00:00,61,10,590.00
50998,2005/6/3 00:00:00,62,4,400.00
50999,2005/6/3 00:00:00,68,3,590.00
51000,2005/6/3 00:00:00,99,7,530.00
51001,2005/6/3 00:00:00,94,3,690.00
51002,2005/6/3 00:00:00,60,7,570.00
51003,2005/6/3 00:00:00,94,4,690.00
51004,2005/6/3 00:00:00,55,9,670.00
51005,2005/6/3 00:00:00,60,1,570.00
51006,2005/6/3 00:00:00,17,6,410.00
51007,2005/6/3 00:00:00,33,2,590.00
51008,2005/6/3 00:00:00,7,4,440.00
51009,2005/6/3 00:00:00,7,1,440.00
51010,2005/6/3 00:00:00,100,3,520.00
51011,2005/6/3 00:00:00,7,6,440.00
51012,2005/6/3 00:00:00,86,5,360.00
51013,2005/6/3 00:00:00,82,4,360.00
51014,2005/6/3 00:00:00,7,1,440.00
51015,2005/6/3 00:00:00,85,3,440.00
51016,2005/6/3 00:00:00,26,8,360.00
51017,2005/6/3 00:00:00,43,3,550.00
51018,2005/6/3 00:00:00,10,4,630.00
51019,2005/6/3 00:00:00,64,10,550.00
51020,2005/6/3 00:00:00,14,3,670.00
51021,2005/6/3 00:00:00,95,9,550.00
51022,2005/6/3 00:00:00,73,7,360.00
51023,2005/6/3 00:00:00,51,5,440.00
51024,2005/6/3 00:00:00,88,10,620.00
51025,2005/6/3 00:00:00,67,10,440.00
51026,2005/6/3 00:00:00,57,2,670.00
51027,2005/6/3 00:00:00,31,2,560.00
51028,2005/6/3 00:00:00,24,6,650.00
51029,2005/6/3 00:00:00,22,9,530.00
51030,2005/6/3 00:00:00,6,8,320.00
51031,2005/6/3 00:00:00,86,8,360.00
51032,2005/6/3 00:00:00,36,10,380.00
51033,2005/6/3 00:00:00,3,8,400.00
51034,2005/6/3 00:00:00,15,9,420.00
51035,2005/6/3 00:00:00,11,4,460.00
51036,2005/6/3 00:00:00,67,1,440.00
51037,2005/6/3 00:00:00,49,1,640.00
51038,2005/6/3 00:00:00,8,7,580.00
51039,2005/6/3 00:00:00,31,3,560.00
51040,2005/6/3 00:00:00,80,3,330.00
51041,2005/6/3 00:00:00,65,1,470.00
51042,2005/6/3 00:00:00,86,9,360.00
51043,2005/6/3 00:00:00,81,4,390.00
51044,2005/6/3 00:00:00,75,1,600.00
51045,2005/6/3 00:00:00,37,4,360.00
51046,2005/6/3 00:00:00,98,7,690.00
51047,2005/6/3 00:00:00,72,6,350.00
51048,2005/6/3 00:00:00,22,9,530.00
51049,2005/6/3 00:00:00,21,2,490.00
51050,2005/6/3 00:00:00,88,1,620.00
51051,2005/6/3 00:00:00,68,9,590.00
51052,2005/6/3 00:00:00,38,7,580.00
51053,2005/6/3 00:00:00,9,4,550.00
51054,2005/6/3 00:00:00,98,5,690.00
51055,2005/6/3 00:00:00,13,1,700.00
51056,2005/6/3 00:00:00,68,4,590.00
51057,2005/6/3 00:00:00,19,3,590.00
51058,2005/6/3 00:00:00,42,7,320.00
51059,2005/6/3 00:00:00,58,4,520.00
51060,2005/6/3 00:00:00,74,3,570.00
51061,2005/6/3 00:00:00,76,9,380.00
51062,2005/6/3 00:00:00,48,10,590.00
51063,2005/6/3 00:00:00,31,10,560.00
51064,2005/6/3 00:00:00,4,6,430.00
51065,2005/6/3 00:00:00,87,10,620.00
51066,2005/6/3 00:00:00,96,8,660.00
51067,2005/6/3 00:00:00,75,4,600.00
51068,2005/6/3 00:00:00,68,6,590.00
51069,2005/6/3 00:00:00,53,7,670.00
51070,2005/6/3 00:00:00,69,4,670.00
51071,2005/6/3 00:00:00,4,2,430.00
51072,2005/6/3 00:00:00,33,10,590.00
